TransactionID,Date,CustomerID,Region,ProductCategory,ProductName,UnitsSold,UnitPrice,Revenue,Discount,ProfitMargin,PaymentMethod,SalesRep,CustomerSatisfaction
7535,2022-11-10 22:00:00,3798,North,Electronics,Laptop,17,358.88,5978.94,0.02,0.22,Cash,Ethan,3
7536,2022-11-10 23:00:00,2003,North,Electronics,Laptop,3,346.49,852.37,0.18,0.31,Credit Card,Alice,3
7537,2022-11-11 00:00:00,3466,South,Sports,Perfume,15,444.13,5662.66,0.15,0.26,Credit Card,Bob,3
7538,2022-11-11 01:00:00,4408,East,Electronics,Sofa,1,285.8,271.51,0.05,0.08,Credit Card,Charlie,3
7539,2022-11-11 02:00:00,3466,West,Clothing,Laptop,11,289.28,3150.26,0.01,0.24,Bank Transfer,Bob,2
7540,2022-11-11 03:00:00,2938,West,Clothing,Sofa,6,311.6,1589.16,0.15,0.24,Bank Transfer,Ethan,5
7541,2022-11-11 04:00:00,2939,South,Home,Perfume,16,140.52,1753.69,0.22,0.3,PayPal,Ethan,4
7542,2022-11-11 05:00:00,2635,West,Clothing,Laptop,12,380.51,4337.81,0.05,0.16,Bank Transfer,Alice,1
7543,2022-11-11 06:00:00,2698,South,Beauty,Laptop,15,332.94,3945.34,0.21,0.35,Cash,Alice,5
7544,2022-11-11 07:00:00,4999,South,Home,Laptop,18,420.38,6356.15,0.16,0.27,Bank Transfer,Bob,3
7545,2022-11-11 08:00:00,3169,West,Clothing,Laptop,10,385.45,3430.5,0.11,0.06,Bank Transfer,Diana,5
7546,2022-11-11 09:00:00,1431,North,Beauty,Shirt,12,321.09,3082.46,0.2,0.3,Bank Transfer,Bob,1
7547,2022-11-11 10:00:00,3091,East,Clothing,Sofa,19,84.64,1511.67,0.06,0.37,Credit Card,Alice,5
7548,2022-11-11 11:00:00,2895,West,Beauty,Sofa,5,459.98,1977.91,0.14,0.29,PayPal,Diana,5
7549,2022-11-11 12:00:00,2943,West,Electronics,Sofa,18,186.77,2823.96,0.16,0.18,Bank Transfer,Diana,3
7550,2022-11-11 13:00:00,2340,West,Beauty,Perfume,19,482.33,7881.27,0.14,0.26,PayPal,Alice,2
7551,2022-11-11 14:00:00,3428,West,Electronics,Shirt,12,203.93,2153.5,0.12,0.11,Cash,Bob,4
7552,2022-11-11 15:00:00,1144,South,Beauty,Sofa,1,77.24,60.25,0.22,0.26,PayPal,Charlie,5
7553,2022-11-11 16:00:00,4398,South,Beauty,Sofa,2,443.0,708.8,0.2,0.23,PayPal,Alice,2
7554,2022-11-11 17:00:00,3410,East,Clothing,Laptop,3,398.55,968.48,0.19,0.06,Bank Transfer,Bob,4
7555,2022-11-11 18:00:00,2073,East,Beauty,Laptop,12,394.22,3453.37,0.27,0.16,Cash,Charlie,1
7556,2022-11-11 19:00:00,2088,West,Clothing,Laptop,14,49.26,482.75,0.3,0.12,Credit Card,Ethan,1
7557,2022-11-11 20:00:00,3402,West,Beauty,Sofa,7,440.24,2557.79,0.17,0.19,Cash,Ethan,5
7558,2022-11-11 21:00:00,1799,West,Sports,Laptop,4,300.22,1080.79,0.1,0.13,Credit Card,Ethan,4
7559,2022-11-11 22:00:00,4235,East,Home,Sofa,12,237.83,2197.55,0.23,0.34,Credit Card,Charlie,1
7560,2022-11-11 23:00:00,4212,West,Clothing,Perfume,8,457.02,3509.91,0.04,0.29,Credit Card,Diana,3
7561,2022-11-12 00:00:00,3873,North,Clothing,Perfume,1,334.69,284.49,0.15,0.31,Credit Card,Ethan,2
7562,2022-11-12 01:00:00,2151,East,Electronics,Football,5,70.85,297.57,0.16,0.18,PayPal,Ethan,5
7563,2022-11-12 02:00:00,3445,North,Sports,Shirt,1,262.17,183.52,0.3,0.05,Credit Card,Diana,1
7564,2022-11-12 03:00:00,2956,West,Electronics,Laptop,15,320.13,3361.36,0.3,0.13,PayPal,Charlie,2
7565,2022-11-12 04:00:00,3927,South,Sports,Laptop,13,449.78,4443.83,0.24,0.31,Cash,Charlie,3
7566,2022-11-12 05:00:00,1462,North,Sports,Shirt,13,143.55,1604.89,0.14,0.26,Credit Card,Diana,5
7567,2022-11-12 06:00:00,2774,East,Beauty,Shirt,4,398.15,1337.78,0.16,0.24,Bank Transfer,Alice,5
7568,2022-11-12 07:00:00,3045,North,Electronics,Football,15,400.91,5412.29,0.1,0.15,Credit Card,Diana,1
7569,2022-11-12 08:00:00,4907,East,Home,Shirt,12,68.38,615.42,0.25,0.08,Credit Card,Bob,5
7570,2022-11-12 09:00:00,1807,West,Sports,Sofa,8,13.53,84.43,0.22,0.32,Credit Card,Bob,2
7571,2022-11-12 10:00:00,1186,North,Sports,Laptop,16,292.8,3607.3,0.23,0.06,Credit Card,Alice,4
7572,2022-11-12 11:00:00,2743,South,Clothing,Shirt,12,395.79,4559.5,0.04,0.07,Bank Transfer,Alice,2
7573,2022-11-12 12:00:00,1731,North,Beauty,Sofa,6,279.44,1475.44,0.12,0.15,Cash,Bob,3
7574,2022-11-12 13:00:00,2935,South,Home,Shirt,15,407.61,5135.89,0.16,0.25,Credit Card,Diana,5
7575,2022-11-12 14:00:00,2213,East,Sports,Sofa,7,313.04,2103.63,0.04,0.4,Bank Transfer,Charlie,3
7576,2022-11-12 15:00:00,2411,West,Clothing,Perfume,5,328.38,1461.29,0.11,0.08,Bank Transfer,Bob,3
7577,2022-11-12 16:00:00,1428,West,Electronics,Sofa,15,18.94,275.58,0.03,0.22,Cash,Diana,5
7578,2022-11-12 17:00:00,3905,South,Sports,Football,12,48.86,416.29,0.29,0.26,Cash,Bob,4
7579,2022-11-12 18:00:00,2307,East,Clothing,Sofa,11,363.89,3082.15,0.23,0.34,Cash,Charlie,2
7580,2022-11-12 19:00:00,4935,West,Electronics,Shirt,4,382.61,1239.66,0.19,0.29,Bank Transfer,Bob,3
7581,2022-11-12 20:00:00,3284,East,Beauty,Perfume,13,273.38,3340.7,0.06,0.33,PayPal,Bob,2
7582,2022-11-12 21:00:00,2217,South,Electronics,Perfume,18,297.13,4813.51,0.1,0.23,PayPal,Charlie,3
7583,2022-11-12 22:00:00,2310,South,Sports,Sofa,8,309.11,2373.96,0.04,0.2,Bank Transfer,Ethan,5
7584,2022-11-12 23:00:00,1770,North,Home,Shirt,7,56.97,334.98,0.16,0.27,Credit Card,Bob,5
7585,2022-11-13 00:00:00,1757,West,Electronics,Perfume,16,335.61,4027.32,0.25,0.37,Bank Transfer,Bob,5
7586,2022-11-13 01:00:00,1135,West,Home,Sofa,3,241.84,718.26,0.01,0.24,Bank Transfer,Bob,5
7587,2022-11-13 02:00:00,1791,North,Home,Sofa,16,303.25,4706.44,0.03,0.26,Cash,Alice,5
7588,2022-11-13 03:00:00,4854,South,Electronics,Sofa,16,283.76,4222.35,0.07,0.17,Cash,Alice,2
7589,2022-11-13 04:00:00,1170,South,Beauty,Perfume,7,382.69,2116.28,0.21,0.26,Credit Card,Charlie,3
7590,2022-11-13 05:00:00,3206,South,Electronics,Laptop,13,162.69,1543.93,0.27,0.27,Bank Transfer,Diana,1
7591,2022-11-13 06:00:00,3248,South,Clothing,Shirt,13,189.9,1900.9,0.23,0.31,Credit Card,Alice,4
7592,2022-11-13 07:00:00,4558,East,Home,Football,19,198.85,3173.65,0.16,0.25,Cash,Charlie,1
7593,2022-11-13 08:00:00,2580,West,Sports,Football,18,382.42,6677.05,0.03,0.12,Bank Transfer,Alice,3
7594,2022-11-13 09:00:00,1961,West,Home,Shirt,7,218.4,1177.18,0.23,0.25,Bank Transfer,Diana,2
7595,2022-11-13 10:00:00,4847,South,Sports,Laptop,18,92.65,1617.67,0.03,0.15,PayPal,Alice,3
7596,2022-11-13 11:00:00,3630,South,Clothing,Shirt,18,491.61,7964.08,0.1,0.08,Cash,Ethan,4
7597,2022-11-13 12:00:00,4575,South,Clothing,Sofa,4,249.22,907.16,0.09,0.34,Credit Card,Diana,3
7598,2022-11-13 13:00:00,1875,West,Clothing,Shirt,9,59.08,473.23,0.11,0.07,Bank Transfer,Diana,5
7599,2022-11-13 14:00:00,3418,West,Electronics,Shirt,16,336.79,4849.78,0.1,0.27,Cash,Alice,1
7600,2022-11-13 15:00:00,1102,South,Home,Perfume,4,370.89,1142.34,0.23,0.4,Credit Card,Alice,4
7601,2022-11-13 16:00:00,2001,East,Sports,Football,8,252.61,1919.84,0.05,0.08,PayPal,Bob,4
7602,2022-11-13 17:00:00,2148,North,Clothing,Football,3,325.0,731.25,0.25,0.13,Cash,Bob,1
7603,2022-11-13 18:00:00,4384,North,Clothing,Sofa,9,90.47,602.53,0.26,0.32,Credit Card,Diana,2
7604,2022-11-13 19:00:00,4023,North,Sports,Sofa,8,187.12,1272.42,0.15,0.08,Bank Transfer,Bob,1
7605,2022-11-13 20:00:00,3845,West,Home,Perfume,12,85.11,990.68,0.03,0.34,Cash,Bob,1
7606,2022-11-13 21:00:00,2481,West,Home,Sofa,14,196.68,2285.42,0.17,0.05,PayPal,Bob,1
7607,2022-11-13 22:00:00,4301,North,Sports,Laptop,10,283.59,2126.92,0.25,0.36,Cash,Ethan,2
7608,2022-11-13 23:00:00,1657,North,Beauty,Perfume,17,224.06,3466.21,0.09,0.07,Credit Card,Bob,4
7609,2022-11-14 00:00:00,3929,East,Home,Perfume,11,298.64,2463.78,0.25,0.37,Credit Card,Bob,3
7610,2022-11-14 01:00:00,2220,West,Sports,Shirt,10,253.37,2026.96,0.2,0.35,Cash,Ethan,1
7611,2022-11-14 02:00:00,4956,West,Sports,Shirt,13,162.32,1477.11,0.3,0.24,Cash,Alice,2
7612,2022-11-14 03:00:00,3780,North,Clothing,Laptop,2,75.99,113.98,0.25,0.32,Credit Card,Diana,3
7613,2022-11-14 04:00:00,1422,East,Sports,Perfume,1,130.07,122.27,0.06,0.08,Bank Transfer,Charlie,3
7614,2022-11-14 05:00:00,3619,East,Electronics,Perfume,1,104.35,90.78,0.13,0.1,Credit Card,Alice,4
7615,2022-11-14 06:00:00,4681,North,Clothing,Shirt,16,355.17,5512.24,0.03,0.18,Cash,Ethan,5
7616,2022-11-14 07:00:00,1170,North,Clothing,Football,10,410.88,4026.62,0.02,0.24,Bank Transfer,Ethan,3
7617,2022-11-14 08:00:00,4453,West,Home,Football,10,361.59,2856.56,0.21,0.35,PayPal,Diana,1
7618,2022-11-14 09:00:00,3220,North,Beauty,Shirt,7,323.65,1653.85,0.27,0.24,Credit Card,Bob,3
7619,2022-11-14 10:00:00,3710,South,Home,Sofa,7,157.39,782.23,0.29,0.28,PayPal,Charlie,5
7620,2022-11-14 11:00:00,1452,East,Electronics,Perfume,1,356.94,328.38,0.08,0.29,Bank Transfer,Charlie,5
7621,2022-11-14 12:00:00,3397,North,Clothing,Laptop,13,304.52,3721.23,0.06,0.36,PayPal,Charlie,4
7622,2022-11-14 13:00:00,4973,South,Clothing,Football,5,28.21,117.07,0.17,0.32,PayPal,Alice,2
7623,2022-11-14 14:00:00,2975,East,Sports,Sofa,3,454.27,1281.04,0.06,0.39,Bank Transfer,Ethan,4
7624,2022-11-14 15:00:00,2657,South,Beauty,Perfume,13,44.58,527.38,0.09,0.06,Bank Transfer,Charlie,5
7625,2022-11-14 16:00:00,3541,South,Beauty,Sofa,12,253.84,2284.56,0.25,0.12,Credit Card,Charlie,2
7626,2022-11-14 17:00:00,3667,North,Sports,Perfume,18,258.97,3542.71,0.24,0.38,PayPal,Bob,4
7627,2022-11-14 18:00:00,4075,East,Electronics,Perfume,5,419.32,1530.52,0.27,0.33,Cash,Alice,1
7628,2022-11-14 19:00:00,4164,South,Beauty,Shirt,5,456.97,1964.97,0.14,0.14,Cash,Ethan,3
7629,2022-11-14 20:00:00,3966,West,Clothing,Shirt,2,470.14,780.43,0.17,0.39,Bank Transfer,Diana,1
7630,2022-11-14 21:00:00,3053,East,Electronics,Laptop,6,286.99,1325.89,0.23,0.35,Cash,Bob,1
7631,2022-11-14 22:00:00,1287,West,Home,Laptop,7,341.13,2220.76,0.07,0.07,Credit Card,Bob,3
7632,2022-11-14 23:00:00,2641,North,Home,Sofa,1,48.82,36.62,0.25,0.33,Bank Transfer,Bob,3
7633,2022-11-15 00:00:00,4217,West,Electronics,Shirt,3,246.52,732.16,0.01,0.32,Bank Transfer,Charlie,5
7634,2022-11-15 01:00:00,4854,East,Clothing,Perfume,2,449.44,683.15,0.24,0.13,PayPal,Diana,3
7635,2022-11-15 02:00:00,2447,South,Home,Shirt,10,230.57,1775.39,0.23,0.28,Bank Transfer,Alice,1
7636,2022-11-15 03:00:00,2913,South,Clothing,Perfume,11,39.45,394.89,0.09,0.39,Cash,Ethan,3
7637,2022-11-15 04:00:00,1607,East,Sports,Shirt,13,104.32,1057.8,0.22,0.29,Bank Transfer,Alice,5
7638,2022-11-15 05:00:00,1456,South,Beauty,Perfume,16,217.61,3272.85,0.06,0.33,PayPal,Bob,2
7639,2022-11-15 06:00:00,2764,West,Electronics,Sofa,11,122.58,1119.16,0.17,0.08,Credit Card,Diana,4
7640,2022-11-15 07:00:00,2225,South,Beauty,Shirt,18,199.18,2832.34,0.21,0.3,Cash,Alice,1
7641,2022-11-15 08:00:00,2235,South,Sports,Football,11,169.82,1475.74,0.21,0.12,Bank Transfer,Alice,3
7642,2022-11-15 09:00:00,2029,West,Home,Football,1,162.87,115.64,0.29,0.08,Credit Card,Bob,2
7643,2022-11-15 10:00:00,3671,West,Clothing,Perfume,18,50.13,857.22,0.05,0.24,PayPal,Bob,4
7644,2022-11-15 11:00:00,3423,West,Clothing,Sofa,5,441.94,1900.34,0.14,0.31,PayPal,Alice,4
7645,2022-11-15 12:00:00,4962,North,Sports,Perfume,2,347.89,514.88,0.26,0.24,Credit Card,Alice,4
7646,2022-11-15 13:00:00,1446,West,Electronics,Sofa,18,313.57,4684.74,0.17,0.38,PayPal,Charlie,1
7647,2022-11-15 14:00:00,1834,West,Beauty,Laptop,7,305.2,1580.94,0.26,0.29,PayPal,Diana,4
7648,2022-11-15 15:00:00,4177,North,Home,Shirt,11,201.27,1926.15,0.13,0.09,PayPal,Bob,1
7649,2022-11-15 16:00:00,4722,South,Electronics,Sofa,11,412.54,3448.83,0.24,0.38,PayPal,Ethan,1
7650,2022-11-15 17:00:00,1810,West,Sports,Perfume,13,465.37,4476.86,0.26,0.1,Bank Transfer,Ethan,5
7651,2022-11-15 18:00:00,2424,East,Sports,Laptop,4,7.78,23.34,0.25,0.32,Credit Card,Bob,4
7652,2022-11-15 19:00:00,4167,West,Clothing,Perfume,1,44.2,32.71,0.26,0.1,Credit Card,Diana,3
7653,2022-11-15 20:00:00,2411,West,Home,Football,18,339.11,5676.7,0.07,0.4,PayPal,Ethan,2
7654,2022-11-15 21:00:00,1958,North,Electronics,Football,12,121.85,1272.11,0.13,0.17,PayPal,Charlie,1
7655,2022-11-15 22:00:00,2475,East,Clothing,Shirt,10,456.29,4334.76,0.05,0.22,Credit Card,Bob,1
7656,2022-11-15 23:00:00,3896,South,Home,Shirt,8,335.37,2548.81,0.05,0.21,Bank Transfer,Ethan,5
7657,2022-11-16 00:00:00,1808,South,Beauty,Laptop,3,187.3,477.62,0.15,0.09,Cash,Ethan,1
7658,2022-11-16 01:00:00,1978,East,Beauty,Football,7,210.56,1046.48,0.29,0.22,Bank Transfer,Bob,1
7659,2022-11-16 02:00:00,4972,West,Clothing,Sofa,11,346.99,3129.85,0.18,0.1,Bank Transfer,Diana,3
7660,2022-11-16 03:00:00,3463,North,Electronics,Football,7,74.78,387.36,0.26,0.33,Cash,Bob,1
7661,2022-11-16 04:00:00,1725,East,Home,Shirt,7,442.29,2229.14,0.28,0.39,PayPal,Alice,2
7662,2022-11-16 05:00:00,4575,East,Beauty,Perfume,9,7.36,64.25,0.03,0.33,Bank Transfer,Ethan,2
7663,2022-11-16 06:00:00,3501,South,Beauty,Laptop,3,489.58,1395.3,0.05,0.2,PayPal,Alice,3
7664,2022-11-16 07:00:00,4362,North,Electronics,Football,11,87.98,880.68,0.09,0.05,Cash,Diana,5
7665,2022-11-16 08:00:00,4605,East,Clothing,Sofa,17,372.35,5127.26,0.19,0.06,Bank Transfer,Alice,3
7666,2022-11-16 09:00:00,2216,North,Sports,Sofa,8,24.76,194.12,0.02,0.22,Cash,Diana,2
7667,2022-11-16 10:00:00,3197,West,Home,Sofa,2,218.56,332.21,0.24,0.29,Credit Card,Bob,3
7668,2022-11-16 11:00:00,2903,South,Beauty,Laptop,1,317.01,310.67,0.02,0.34,PayPal,Charlie,3
7669,2022-11-16 12:00:00,3806,West,Sports,Sofa,16,39.76,604.35,0.05,0.26,Bank Transfer,Charlie,4
7670,2022-11-16 13:00:00,1778,North,Electronics,Sofa,4,224.43,798.97,0.11,0.39,Credit Card,Bob,4
7671,2022-11-16 14:00:00,1972,West,Clothing,Football,9,155.05,1158.22,0.17,0.22,Bank Transfer,Ethan,3
7672,2022-11-16 15:00:00,3810,South,Home,Laptop,8,251.63,1489.65,0.26,0.26,PayPal,Diana,1
7673,2022-11-16 16:00:00,4049,North,Electronics,Perfume,1,254.77,180.89,0.29,0.13,PayPal,Alice,3
7674,2022-11-16 17:00:00,2538,East,Clothing,Perfume,8,393.69,2299.15,0.27,0.17,Credit Card,Charlie,5
7675,2022-11-16 18:00:00,2416,West,Electronics,Sofa,5,66.13,320.73,0.03,0.29,PayPal,Alice,3
7676,2022-11-16 19:00:00,4387,South,Beauty,Shirt,1,45.95,37.22,0.19,0.26,Cash,Alice,2
7677,2022-11-16 20:00:00,3123,East,Beauty,Laptop,7,203.94,1241.99,0.13,0.18,Cash,Alice,5
7678,2022-11-16 21:00:00,1598,South,Sports,Shirt,15,444.32,6398.21,0.04,0.09,Credit Card,Ethan,2
7679,2022-11-16 22:00:00,4341,North,Electronics,Laptop,7,428.36,2488.77,0.17,0.17,Cash,Charlie,5
7680,2022-11-16 23:00:00,1224,North,Beauty,Laptop,1,282.2,251.16,0.11,0.07,PayPal,Alice,5
7681,2022-11-17 00:00:00,2553,West,Clothing,Football,9,444.94,3604.01,0.1,0.25,Credit Card,Alice,2
7682,2022-11-17 01:00:00,3160,South,Sports,Sofa,1,403.65,391.54,0.03,0.16,Bank Transfer,Charlie,3
7683,2022-11-17 02:00:00,3298,South,Home,Football,12,142.58,1214.78,0.29,0.18,Cash,Alice,5
7684,2022-11-17 03:00:00,4304,South,Electronics,Shirt,7,89.2,487.03,0.22,0.25,Credit Card,Diana,1
7685,2022-11-17 04:00:00,1840,North,Beauty,Shirt,9,154.07,1275.7,0.08,0.25,Credit Card,Charlie,2
7686,2022-11-17 05:00:00,2814,West,Clothing,Perfume,5,117.42,422.71,0.28,0.26,PayPal,Alice,2
7687,2022-11-17 06:00:00,1713,South,Electronics,Football,12,313.25,2706.48,0.28,0.22,PayPal,Ethan,3
7688,2022-11-17 07:00:00,2106,South,Clothing,Football,2,294.53,447.69,0.24,0.22,Credit Card,Diana,3
7689,2022-11-17 08:00:00,1124,East,Sports,Football,18,301.23,4337.71,0.2,0.34,Cash,Bob,5
7690,2022-11-17 09:00:00,4246,South,Beauty,Perfume,9,98.71,790.67,0.11,0.21,Cash,Ethan,2
7691,2022-11-17 10:00:00,2092,West,Beauty,Football,1,396.97,345.36,0.13,0.24,Credit Card,Bob,3
7692,2022-11-17 11:00:00,4118,East,Sports,Football,10,219.64,1888.9,0.14,0.4,Credit Card,Bob,2
7693,2022-11-17 12:00:00,3931,East,Clothing,Football,14,238.86,2407.71,0.28,0.11,Bank Transfer,Alice,1
7694,2022-11-17 13:00:00,2279,East,Electronics,Football,14,498.5,5373.83,0.23,0.3,Bank Transfer,Diana,2
7695,2022-11-17 14:00:00,2750,North,Clothing,Shirt,7,144.72,921.87,0.09,0.22,Cash,Alice,5
7696,2022-11-17 15:00:00,1029,East,Electronics,Sofa,12,200.1,1944.97,0.19,0.34,PayPal,Ethan,1
7697,2022-11-17 16:00:00,3328,South,Sports,Shirt,6,339.85,1672.06,0.18,0.19,Bank Transfer,Bob,1
7698,2022-11-17 17:00:00,3971,North,Home,Football,13,440.8,4355.1,0.24,0.16,Credit Card,Alice,4
7699,2022-11-17 18:00:00,3017,North,Electronics,Laptop,8,67.76,525.82,0.03,0.12,Bank Transfer,Ethan,3
7700,2022-11-17 19:00:00,4308,North,Beauty,Laptop,2,368.85,582.78,0.21,0.36,PayPal,Ethan,1
7701,2022-11-17 20:00:00,4319,North,Beauty,Perfume,10,459.55,4135.95,0.1,0.3,PayPal,Bob,4
7702,2022-11-17 21:00:00,3415,North,Beauty,Shirt,6,214.35,1234.66,0.04,0.08,PayPal,Alice,5
7703,2022-11-17 22:00:00,1494,North,Clothing,Perfume,16,146.93,1833.69,0.22,0.3,Credit Card,Diana,3
7704,2022-11-17 23:00:00,4096,North,Clothing,Perfume,10,340.48,3064.32,0.1,0.06,Cash,Ethan,2
7705,2022-11-18 00:00:00,2609,East,Clothing,Laptop,15,126.81,1483.68,0.22,0.11,PayPal,Alice,2
7706,2022-11-18 01:00:00,1717,West,Beauty,Shirt,10,195.22,1854.59,0.05,0.26,PayPal,Diana,2
7707,2022-11-18 02:00:00,4561,South,Electronics,Sofa,11,448.97,3457.07,0.3,0.21,Cash,Bob,1
7708,2022-11-18 03:00:00,2016,South,Beauty,Shirt,2,297.21,451.76,0.24,0.34,Cash,Diana,3
7709,2022-11-18 04:00:00,4565,East,Electronics,Perfume,10,52.01,473.29,0.09,0.26,PayPal,Bob,5
7710,2022-11-18 05:00:00,2337,East,Clothing,Football,12,168.2,1574.35,0.22,0.39,PayPal,Ethan,4
7711,2022-11-18 06:00:00,1605,North,Home,Perfume,11,315.5,3331.68,0.04,0.35,Credit Card,Charlie,3
7712,2022-11-18 07:00:00,1374,West,Clothing,Shirt,15,243.34,2920.08,0.2,0.17,Credit Card,Charlie,4
7713,2022-11-18 08:00:00,3686,North,Sports,Laptop,4,331.87,1300.93,0.02,0.34,Cash,Ethan,4
7714,2022-11-18 09:00:00,2960,East,Electronics,Shirt,5,381.91,1718.6,0.1,0.35,PayPal,Diana,2
7715,2022-11-18 10:00:00,2048,North,Home,Sofa,1,242.9,172.46,0.29,0.39,Cash,Charlie,1
7716,2022-11-18 11:00:00,2357,South,Clothing,Football,1,493.54,473.8,0.04,0.05,Cash,Bob,1
7717,2022-11-18 12:00:00,4426,South,Home,Football,10,457.76,3753.63,0.18,0.36,Bank Transfer,Ethan,5
7718,2022-11-18 13:00:00,1115,North,Beauty,Perfume,4,34.65,135.83,0.02,0.07,Credit Card,Alice,5
7719,2022-11-18 14:00:00,3095,West,Electronics,Shirt,13,136.88,1423.55,0.2,0.23,Bank Transfer,Charlie,2
7720,2022-11-18 15:00:00,4809,North,Sports,Laptop,14,153.77,1980.56,0.08,0.2,Bank Transfer,Diana,4
7721,2022-11-18 16:00:00,2801,North,Beauty,Sofa,19,96.22,1663.64,0.09,0.37,Cash,Ethan,2
7722,2022-11-18 17:00:00,3146,West,Home,Perfume,5,159.45,717.52,0.1,0.19,Credit Card,Charlie,1
7723,2022-11-18 18:00:00,2482,West,Clothing,Shirt,11,215.29,2226.1,0.06,0.26,Bank Transfer,Charlie,1
7724,2022-11-18 19:00:00,2546,West,Electronics,Laptop,8,30.52,175.8,0.28,0.29,Credit Card,Ethan,2
7725,2022-11-18 20:00:00,2620,South,Sports,Shirt,1,68.01,49.65,0.27,0.06,Bank Transfer,Alice,3
7726,2022-11-18 21:00:00,3452,North,Clothing,Laptop,5,52.64,194.77,0.26,0.26,Bank Transfer,Ethan,1
7727,2022-11-18 22:00:00,4285,East,Sports,Shirt,18,27.93,487.66,0.03,0.23,Cash,Alice,5
7728,2022-11-18 23:00:00,1684,West,Electronics,Shirt,13,243.34,2941.98,0.07,0.26,Credit Card,Ethan,3
7729,2022-11-19 00:00:00,3950,West,Home,Perfume,5,170.23,697.94,0.18,0.08,Bank Transfer,Bob,2
7730,2022-11-19 01:00:00,3550,North,Sports,Shirt,7,468.05,2326.21,0.29,0.07,PayPal,Bob,3
7731,2022-11-19 02:00:00,4792,East,Electronics,Shirt,12,55.87,549.76,0.18,0.11,PayPal,Ethan,4
7732,2022-11-19 03:00:00,2471,North,Sports,Perfume,2,463.39,834.1,0.1,0.35,Credit Card,Alice,3
7733,2022-11-19 04:00:00,3941,North,Clothing,Perfume,13,47.84,466.44,0.25,0.17,PayPal,Charlie,2
7734,2022-11-19 05:00:00,2599,West,Sports,Football,14,311.51,4186.69,0.04,0.2,Cash,Ethan,4
7735,2022-11-19 06:00:00,3305,West,Clothing,Football,6,127.63,566.68,0.26,0.19,Credit Card,Charlie,5
7736,2022-11-19 07:00:00,3891,South,Clothing,Perfume,16,414.27,4706.11,0.29,0.3,PayPal,Ethan,5
7737,2022-11-19 08:00:00,3168,East,Electronics,Sofa,10,35.43,251.55,0.29,0.14,Credit Card,Diana,1
7738,2022-11-19 09:00:00,1809,East,Beauty,Laptop,11,476.49,5031.73,0.04,0.07,Cash,Alice,3
7739,2022-11-19 10:00:00,1977,West,Sports,Perfume,1,28.39,23.85,0.16,0.18,Credit Card,Diana,2
7740,2022-11-19 11:00:00,3101,West,Home,Football,15,124.35,1529.5,0.18,0.3,PayPal,Diana,5
7741,2022-11-19 12:00:00,4066,West,Clothing,Shirt,16,234.77,3530.94,0.06,0.37,Cash,Alice,5
7742,2022-11-19 13:00:00,2354,East,Beauty,Perfume,10,379.25,3185.7,0.16,0.07,Cash,Ethan,3
7743,2022-11-19 14:00:00,1783,South,Clothing,Perfume,10,475.8,3853.98,0.19,0.33,Cash,Alice,2
7744,2022-11-19 15:00:00,1240,East,Beauty,Football,3,216.88,585.58,0.1,0.07,Cash,Alice,2
7745,2022-11-19 16:00:00,2778,West,Beauty,Football,11,379.87,3802.5,0.09,0.17,Bank Transfer,Bob,4
7746,2022-11-19 17:00:00,2553,West,Home,Sofa,11,364.95,3934.16,0.02,0.06,Cash,Bob,5
7747,2022-11-19 18:00:00,1482,South,Beauty,Football,16,287.73,3268.61,0.29,0.37,Cash,Charlie,3
7748,2022-11-19 19:00:00,2012,North,Home,Football,6,347.0,1582.32,0.24,0.3,Bank Transfer,Alice,5
7749,2022-11-19 20:00:00,1186,North,Electronics,Football,9,23.84,165.21,0.23,0.18,Cash,Diana,3
7750,2022-11-19 21:00:00,2881,East,Clothing,Shirt,1,223.58,221.34,0.01,0.18,PayPal,Diana,1
7751,2022-11-19 22:00:00,3703,North,Home,Perfume,6,394.0,1914.84,0.19,0.27,Credit Card,Bob,3
7752,2022-11-19 23:00:00,3309,North,Clothing,Perfume,18,239.74,4099.55,0.05,0.08,Credit Card,Alice,2
7753,2022-11-20 00:00:00,1952,East,Sports,Football,13,437.38,4548.75,0.2,0.1,Credit Card,Ethan,1
7754,2022-11-20 01:00:00,2387,West,Electronics,Sofa,2,417.65,676.59,0.19,0.35,Cash,Bob,3
7755,2022-11-20 02:00:00,1490,North,Sports,Football,19,432.41,6079.68,0.26,0.12,Bank Transfer,Bob,5
7756,2022-11-20 03:00:00,1430,West,Sports,Sofa,2,69.35,127.6,0.08,0.3,Credit Card,Diana,4
7757,2022-11-20 04:00:00,1238,East,Beauty,Perfume,4,125.85,498.37,0.01,0.13,Bank Transfer,Ethan,5
7758,2022-11-20 05:00:00,3351,West,Beauty,Sofa,4,19.65,57.38,0.27,0.08,Credit Card,Ethan,1
7759,2022-11-20 06:00:00,3345,West,Sports,Sofa,10,491.49,3587.88,0.27,0.37,Credit Card,Diana,1
7760,2022-11-20 07:00:00,1075,East,Beauty,Laptop,17,121.89,1782.03,0.14,0.37,Cash,Diana,1
7761,2022-11-20 08:00:00,4771,West,Clothing,Sofa,16,186.71,2927.61,0.02,0.26,Cash,Diana,3
7762,2022-11-20 09:00:00,2356,North,Beauty,Sofa,8,141.09,959.41,0.15,0.21,Bank Transfer,Ethan,2
